id,author,id,authorThumb,text,likes,time,timestamp,edited,hasReplies,,numReplies,reply.id,,,,,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93MIb2AVnD3,Arturo Lopez,/channel/UCzIEn0KQzNy5ERceV7oiuYw,https://yt3.ggpht.com/a/AGF-l78WQMy9tMJoV2C7KRmmx89XiDXOaKFg2BQaXw=s32-c-k-c0xffffffff-no-rj-mo,We signed up for it so lets do it,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93MN6k8I-yf,Dresden Black,/channel/UCMGTgpMYOhpWbwicKYk0LvA,https://yt3.ggpht.com/a/AGF-l78hjEIwhXZyeMGGxk-5HcmkUBx1DagWdS7trA=s32-c-k-c0xffffffff-no-rj-mo,"Tony Castro he had terrible bone spurs in his feet which prevented him from going to Vietnam based on the testimony of a Dr who was a real estate tenant of Trump senior but nobody cares ,now all these young people are off to fight and risk their lives because Trump the incompetent idiot does not understand the politics of the Middle East and believes he can create policy by threats and intimidation ,good luck many people will die for this and resources will be lost .",
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93MO-oDsywl,Nesbert Kamogelo Kokobele,/channel/UCZzU5-WB0460staAqPGvQLA,https://yt3.ggpht.com/a/AGF-l79F7cJQzFn4RdZmaqr9-XEY0IQN0vF32pHqwA=s32-c-k-c0xffffffff-no-rj-mo,"@Taylor Simone I am very sad, why are politicians doing this?",
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93MZKXN7qRD,Joseph Roy,/channel/UCS3jyx7mNeOlJvZ2N6a3Vvw,https://yt3.ggpht.com/a/AGF-l78aWri5e1szpln62upQhzjHSeX-hOaN7-N6=s32-c-k-c0xffffffff-no-rj-mo,They enlisted long before the war started dumbass.. they literally wanted this,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93MiR8gaL6q,juan flores,/channel/UCoObJGxy3SciY2gOcvjGf9w,https://yt3.ggpht.com/a/AGF-l785aMEqQpHgHBxylyH8pAaD7CZ3k9vTqjE9Fg=s32-c-k-c0xffffffff-no-rj-mo,U also dumb keep smoking your weed buddy,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93MmVLrSSTF,Medelin Marie,/channel/UCMnglu4B_Bn8MDzcsa20VZA,https://yt3.ggpht.com/a/AGF-l7_rQAy3f9Pj6pYjjEO_TNIILRUBkhMifO7afg=s32-c-k-c0xffffffff-no-rj-mo,Old people start wars and young people die in them.\r\nWar is when fathers bury their sons.,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93MouYKsqxc,Mkay 2866,/channel/UCsqOnLRAKSXE_ZesVDMYFKQ,https://yt3.ggpht.com/a/AGF-l7-nsj21LBmimOLAFBSNI3W8N358Mh9o93cESg=s32-c-k-c0xffffffff-no-rj-mo,These are Patriots sent to protect american citizens from terrorism.,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93MpA35DXqr,SoftwareDev 101,/channel/UCE6_r3hEzHf38di2QyjoS8A,https://yt3.ggpht.com/a/AGF-l7-l5JDu-biMJeENkxL04u0s1W1cOMcHRRxrXw=s32-c-k-c0xffffffff-no-rj-mo,"Joseph Roy Yeah unfortunately there will always be brain dead people willing to join the modern armed forces.\nI was one myself, Royal Marine Commandos from 1997-2015) then I wised up, left and now work with Veterans for Peace alongside the likes of Ben Griffin, former SAS trooper and so on who knows what an idiots game it is.",
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93MqeCXSe8V,Top Rankin Beats,/channel/UCf7rCutCOHGSiYzb5dMcY7A,https://yt3.ggpht.com/a/AGF-l7_eybW5CZKcI3FBVTVAjp3CBeu5Z5co7zjtmA=s32-c-k-c0xffffffff-no-rj-mo,@oof man true they do sign up and I thanked them.because better believe if enlistment gets to low they will make it mandatory every country got to have an army,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93MshdpIDGg,денежный человек,/channel/UC-dW6PeiYSsqXLhj6lAM0Zw,https://yt3.ggpht.com/a/AGF-l7_USycrGr_AxngMfdxyb7sepglg83Y5A4uXrA=s32-c-k-c0xffffffff-no-rj-mo,"Who else gunna fight? A load of dogs with AR’s. They no what they sighned up for,",
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93N-ieSV3nf,James McClean,/channel/UCgl46IaMXkkTBisc3bwK1_A,https://yt3.ggpht.com/a/AGF-l795uuySkZIt7-x9A6dPaOsB3YVJ6yMCduCQlA=s32-c-k-c0xffffffff-no-rj-mo,huh?,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93NlQ1iCJik,Ululu Case.,/channel/UCmBPchsMD_U9l1WuHrsG1Yg,https://yt3.ggpht.com/a/AGF-l78Gzg8503l1L3tKuq_3r7oUQHHGjR2Tw0LmWQ=s32-c-k-c0xffffffff-no-rj-mo,@Nesbert Kamogelo Kokobele \nYou can't eat your cake and have as the same time.,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93NpMoabA7Q,Abrãão Weintraub Sergipe,/channel/UC6Gsq9LvdCkIZMs3f0G3kiA,https://yt3.ggpht.com/a/AGF-l7-THXuuzJlYcbHjV0ncA6OuGYAHCHWyeTtw5w=s32-c-k-c0xffffffff-no-rj-mo,They are well paid for this,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93NwO3Asaa-,Get Ass,/channel/UCtyJ2DY1w8zhSjQfjshxgpA,https://yt3.ggpht.com/a/AGF-l78D21s6P2NVgh59sCQkxFiE_22C1veCbTf2gg=s32-c-k-c0xffffffff-no-rj-mo,Those are not conscripts they are volunteers,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93NxB5qgLsJ,First Last,/channel/UCjKDOmQfEHgMw67-XyAiwFQ,https://yt3.ggpht.com/a/AGF-l79Kyldkb1K4-fVUTQgcbXQkdebVTNECzhmF5g=s32-c-k-c0xffffffff-no-rj-mo,@Natsu dragneel Soldiers are human warriors. No human warrior will accept the dishonor of being deceived to kill other humans. Atleast those who still have a soul.,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93O3s9ttFg8,DeviSenpie,/channel/UCIX20vKE1ONDiAY1uAv7VhA,https://yt3.ggpht.com/a/AGF-l79VkyVnX0u6ydlRc7guucwEcRYAeXCYAPrHNQ=s32-c-k-c0xffffffff-no-rj-mo,They're americans 🤷🏻 I'm american lol got as much to do with it as the next person,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93O7cPwqVpc,Usagi,/channel/UCNbmVL0HXaUdzhbMXC2kTkQ,https://yt3.ggpht.com/a/AGF-l7_1J-BIEP0vjhjawmHW9Hx784vkqNJSOFZPZg=s32-c-k-c0xffffffff-no-rj-mo,They signed up to be in military. Not much we could do,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93O7toqQWt8,Almighty Capp,/channel/UCHiu23YF3B6TkuV-DtGZgdw,https://yt3.ggpht.com/a/AGF-l7_-rbF4Y9rYFTMYodI5B_DKGbuzWTTA1mCcdA=s32-c-k-c0xffffffff-no-rj-mo,Oh well they wanted to be in the army,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93OEJh_GH5M,Ingrid Belfiglio,/channel/UCgE17vhu7RHhV4fU3LwW5fQ,https://yt3.ggpht.com/a/AGF-l7-FlUbpRxN5f_lHYi3jMyBLEWSs_4tdLyv6fA=s32-c-k-c0xffffffff-no-rj-mo,"They will die, so their presidents can keep playing to be the bravest!!",
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93OGOgj6CtM,FLOWER,/channel/UClWt92eynxla7VIvrbux2sg,https://yt3.ggpht.com/a/AGF-l7_WvG6HFnRVYElQ_ppbMAR0_Ew125nxT1zorg=s32-c-k-c0xffffffff-no-rj-mo,People voted a reality TV star draft dodger in office. Better your children than his. That's how Trump feels.,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93OHSg3VN53,FLOWER,/channel/UClWt92eynxla7VIvrbux2sg,https://yt3.ggpht.com/a/AGF-l7_WvG6HFnRVYElQ_ppbMAR0_Ew125nxT1zorg=s32-c-k-c0xffffffff-no-rj-mo,@Arturo Lopez They not you.,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93OJA615_ax,FiddleStick's bessette,/channel/UCDLT5GUX6YzpWoOwxx54HLQ,https://yt3.ggpht.com/a/AGF-l7-SgLEKl7wCkGimsVJRgrz6pazsRQX4IL6IXA=s32-c-k-c0xffffffff-no-rj-mo,"WRONG,THE MAN WE KILLED WAS A KILLER OF AMERICAN FOR YEARS,AND ENOUGH IS ENOUGH OF HIS BS,AND YOURS.FIND OUT WHAT YOUR TALKING ABOUT BEFORE YOU JUST YAK YAK YAK,AND SOUND FOOLISH☼GROW UP..",
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93OL3m2hdMH,mikhail coffin,/channel/UCUyYtZsLilVHZnN-UCnyDpA,https://yt3.ggpht.com/a/AGF-l78HFkHvT8xeuFc0C2qekAsiGZ8T-tZSAgljrQ=s32-c-k-c0xffffffff-no-rj-mo,like that's even slightly important to mention at this point in time Jesus have mercy...,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93OM4PFLAR3,Drty OnYt,/channel/UCeWqmezBvxZOVWpMoCfKjFQ,https://yt3.ggpht.com/a/AGF-l78lUfAH2V7GV21-8FxeaMRdOmYVwbpSLowD0g=s32-c-k-c0xffffffff-no-rj-mo,@Josh they fight for their country and family or they shouldn't be a soldier,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93OQ9dqXR13,Josh,/channel/UC6oy23FRJAUzZCDlNyZElXQ,https://yt3.ggpht.com/a/AGF-l7_8pjj22icZqBm7YooAq7zWKcHsu1VLp8ja6A=s32-c-k-c0xffffffff-no-rj-mo,"JoK3R OnYT obviously you didn’t get anything I said, they did not sign up to go fight Iran because were in there country stealing oil from countries who can’t defend themselves, we are the real enemy",
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93OSxPv7DFk,Baby Boo,/channel/UCHfHg3s8SbcnYv-wBGmyE3w,https://yt3.ggpht.com/a/AGF-l79AhiQXmgOJpRTQisjS5PIz7ebsgo8qbhr00g=s32-c-k-c0xffffffff-no-rj-mo,Nesbert Kamogelo Kokobele right 😢 damn agenda 2030 :(,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93OUWEHEC9p,Arturo Lopez,/channel/UCzIEn0KQzNy5ERceV7oiuYw,https://yt3.ggpht.com/a/AGF-l78WQMy9tMJoV2C7KRmmx89XiDXOaKFg2BQaXw=s32-c-k-c0xffffffff-no-rj-mo,@FLOWER If you only knew you freaken weirdo,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93OgZ_jA_5m,Nabilll lll,/channel/UCWHUkwjZkSzSB5m4JyHyAsQ,https://yt3.ggpht.com/a/AGF-l7_OUIByPQMbuPWzaYgKRozR2Q1erxjiYuI65A=s32-c-k-c0xffffffff-no-rj-mo,patriot my arse. they knocked your doors and bomb you with freedom on your face,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93OkikX7YQC,Resof Chaudhary,/channel/UCxPue9QTwbp5pz5Jn9YVnOg,https://yt3.ggpht.com/a/AGF-l79WnNliLDPRo9Gco5ywVFj8WFt9ppLkMcI3Cg=s32-c-k-c0xffffffff-no-rj-mo,Then why are they soldiers? They know the consequences.. they became soldier with purpose..,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93P7XSgpxKd,Steve Roberts,/channel/UCQHUAsxsOCs1lIFK-0-GQuw,https://yt3.ggpht.com/a/AGF-l7-G8-Jh0jfg1BegBWbfbN3wno2Y3Pp03GlmVw=s32-c-k-c0xffffffff-no-rj-mo,"Someone has to do the grunt work, there will be wars and rumors of wars...revelations",
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93PYHcNUUOd,Drty OnYt,/channel/UCeWqmezBvxZOVWpMoCfKjFQ,https://yt3.ggpht.com/a/AGF-l78lUfAH2V7GV21-8FxeaMRdOmYVwbpSLowD0g=s32-c-k-c0xffffffff-no-rj-mo,@Josh you are saying that we are in there country but iran start the fight that's why they are going and fight them,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93TS-8cajru,War Time,/channel/UCb93_r1sxgKFPGnXjEC8Amg,https://yt3.ggpht.com/a/AGF-l78L3WwE3Z4POJ03zRFbnTQ7-EoPqNS9xbbiYg=s32-c-k-c0xffffffff-no-rj-mo,@Nesbert Kamogelo Kokobele the Bible tells u if you believe or not American has never paid for the crimes of innocent people so he that lead in captivity shall go he that kill must be killed the most high not playing u for get me I will for get u n thy children children an this kids have to go down to the valley Armageddon,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93XW6Rd5231,JT The Barbarian,/channel/UCaPvLkpVhPHtspJz5Dwpl7A,https://yt3.ggpht.com/a/AGF-l79RjSAqGi4hfY3HRWHxYNbGIRMUCtva8bekgA=s32-c-k-c0xffffffff-no-rj-mo,Mkay 2866    “Protect American citizens from terrorism”. Lol.  Iran and hesbolla pose 0 threat to USA homeland.  War today is about wealth and greed nothing more.,
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93XXQ5fBHHr,War Time,/channel/UCb93_r1sxgKFPGnXjEC8Amg,https://yt3.ggpht.com/a/AGF-l78L3WwE3Z4POJ03zRFbnTQ7-EoPqNS9xbbiYg=s32-c-k-c0xffffffff-no-rj-mo,"@Almighty Capp money that's how some parents push they kids out the house go to war they will give you a car house, shid the devil is a deciever so now they gotta pull they own self up by the boot straps shame send all the elders to fight including the KKK skin heads more let the young that want peace love in peace I know it's not gone happen honestly I'd be ashamed to be a certain race of people right now go watch that movie the kingdom with Jamie fox",
,,,,,,,,,,,,Ugx90cnNGYtPTjjPiB54AaABAg.93KqHgkebHk93XYSJPI3FU,War Time,/channel/UCb93_r1sxgKFPGnXjEC8Amg,https://yt3.ggpht.com/a/AGF-l78L3WwE3Z4POJ03zRFbnTQ7-EoPqNS9xbbiYg=s32-c-k-c0xffffffff-no-rj-mo,@Almighty Capp they signed up towards death instead of conquering him,
,,,,,,,,,,,,UgxvGfaTas28vkVyCTx4AaABAg.93KpDLvNGcR93Nia7YTujj,Mr. Cyber,/channel/UCWaaBZ92Mlb9IlXy5AnBudw,https://yt3.ggpht.com/a/AGF-l78dFmL9HWCIL2J8eXZ1OOQmZQo1qLBW1hYQwg=s32-c-k-c0xffffffff-no-rj-mo,Isn't going to be a world war 3 fool,
,,,,,,,,,,,,UgxvGfaTas28vkVyCTx4AaABAg.93KpDLvNGcR93ONNlYowQe,Michael Bruja,/channel/UCBMK8B-wNP03Qh8U8uM0iKw,https://yt3.ggpht.com/a/AGF-l79rJe9rnDCHmclLHpRA5Sa3Z33Xx_cq_CIV=s32-c-k-c0xffffffff-no-rj-mo,Mr. Cyber How do you know that?,
,,,,,,,,,,,,UgxvGfaTas28vkVyCTx4AaABAg.93KpDLvNGcR93OVTpgdcDy,Zachary Drahm,/channel/UC5LGgxm5S-vKRJDK2no70hw,https://yt3.ggpht.com/a/AGF-l7_SCn4Vl4RbpV1BObb1ZrraO-ffi4m7GlosFw=s32-c-k-c0xffffffff-no-rj-mo,@Mr. Cyber What planet did you come from? Iran has DECLARED WAR!,
,,,,,,,,,,,,UgxvGfaTas28vkVyCTx4AaABAg.93KpDLvNGcR93OXxRBpkCh,Al Capone,/channel/UC39mAIl6KemBunre5IKQStA,https://yt3.ggpht.com/a/AGF-l7-y-qz8uQ2vGNjezOwGCJbwNsOG9jLq7YFNWg=s32-c-k-c0xffffffff-no-rj-mo,I doubt WW3..nobody is messing with Israel..America has the strongest military in the World..Russia and China has got to be crazy to get in the middle of this..Trust me they dont want them problems..They probably feel for Iran but theres nothing really they can do Americas military is to stong..,
,,,,,,,,,,,,UgxvGfaTas28vkVyCTx4AaABAg.93KpDLvNGcR93Oto7H1bZx,Mr. Cyber,/channel/UCWaaBZ92Mlb9IlXy5AnBudw,https://yt3.ggpht.com/a/AGF-l78dFmL9HWCIL2J8eXZ1OOQmZQo1qLBW1hYQwg=s32-c-k-c0xffffffff-no-rj-mo,"@Zachary Drahm they declared war in the 70s lol (or 80s) and there's been a conflict for decades\n\nAlso where does it say Iran actually declared war? They aren't even a threat to US\n\nAll we have to do is just sit and do nothing since They won't dare flying over because they'll be shot down in Europe before they even reach US\nAre you forgetting they attacked a US Embassy, killed Americans and was planning more attacks, his links to terrorismz the amount his own people and other countries citizens he has killed, Trump didn't start the fight lol Attacking an Embassy is considered an act of war\nBut there's no world was 3 kiddo",
,,,,,,,,,,,,UgzkEsU9mzlkyYk-5O14AaABAg.93Kp6RJs04C93L-azVHkTK,reaLLYnotYoURbusineSS,/channel/UC3vKawRKrwh9vJRuCfXyVEQ,https://yt3.ggpht.com/a/AGF-l7-vaOJrVLkyNkVj7J6rkR6FMXCU6t7jhZVZGQ=s32-c-k-c0xffffffff-no-rj-mo,Take a look in your own backyard first 👍,
,,,,,,,,,,,,UgzkEsU9mzlkyYk-5O14AaABAg.93Kp6RJs04C93LAxuO7MnN,Starboy3664,/channel/UC40IZiSV2GjMX132OnsS2Ug,https://yt3.ggpht.com/a/AGF-l7_FiKJrl5qlJ_sim7bF5pa1dtFGeTUts0rt1A=s32-c-k-c0xffffffff-no-rj-mo,looks at the us,
,,,,,,,,,,,,UgznEoEaH7ky-_ErXp94AaABAg.93Kp--N1IGv93KqTDOO1wL,Jaafar A Thorn,/channel/UCjP3N0r4-IGUJEghWbjrWRQ,https://yt3.ggpht.com/a/AGF-l7_sdkFp975j8b3wtn4gjIlyn-OTYuHW8RUOWA=s32-c-k-c0xffffffff-no-rj-mo,Nathan Drake and you are a boar,
,,,,,,,,,,,,UgwP7sNC-uSZoYwXO9t4AaABAg.93KnSrRiXL993KnfaEdyAu,Harley Allsopp,/channel/UCdakq9s8FrK7rQ3GMhd3QzQ,https://yt3.ggpht.com/a/AGF-l7_e-82tfG1y1XvRBbkJ_17i2K7KMFse-56f2A=s32-c-k-c0xffffffff-no-rj-mo,Boo,
,,,,,,,,,,,,UgwP7sNC-uSZoYwXO9t4AaABAg.93KnSrRiXL993Kngx2IybB,Harley Allsopp,/channel/UCdakq9s8FrK7rQ3GMhd3QzQ,https://yt3.ggpht.com/a/AGF-l7_e-82tfG1y1XvRBbkJ_17i2K7KMFse-56f2A=s32-c-k-c0xffffffff-no-rj-mo,Ahead,
,,,,,,,,,,,,UgwP7sNC-uSZoYwXO9t4AaABAg.93KnSrRiXL993KnhvG-zvM,Harley Allsopp,/channel/UCdakq9s8FrK7rQ3GMhd3QzQ,https://yt3.ggpht.com/a/AGF-l7_e-82tfG1y1XvRBbkJ_17i2K7KMFse-56f2A=s32-c-k-c0xffffffff-no-rj-mo,The new version,
,,,,,,,,,,,,UgyqEv5w1es_1kCRywl4AaABAg.93KnAxOHvzh93NyaTnT1Gy,Shuaib Hussain,/channel/UCekcKTttzV4igjipZggBt2g,https://yt3.ggpht.com/a/AGF-l7_5fDTOgqlD1ATVYyIlrZapiMAPMt91I9KjsA=s32-c-k-c0xffffffff-no-rj-mo,The bankers rule the world and they give is basic appliances and a stomach full of food to keep us happy,
,,,,,,,,,,,,UgyqEv5w1es_1kCRywl4AaABAg.93KnAxOHvzh93ODTTmU9Mc,Ingrid Belfiglio,/channel/UCgE17vhu7RHhV4fU3LwW5fQ,https://yt3.ggpht.com/a/AGF-l7-FlUbpRxN5f_lHYi3jMyBLEWSs_4tdLyv6fA=s32-c-k-c0xffffffff-no-rj-mo,"@Shuaib Hussain I will change the word ""happy"" and I will use ""soothe"" including the quotation marks.",
,,,,,,,,,,,,UgyqEv5w1es_1kCRywl4AaABAg.93KnAxOHvzh93OITEyC8dr,FiddleStick's bessette,/channel/UCDLT5GUX6YzpWoOwxx54HLQ,https://yt3.ggpht.com/a/AGF-l7-SgLEKl7wCkGimsVJRgrz6pazsRQX4IL6IXA=s32-c-k-c0xffffffff-no-rj-mo,NOT ALL TRUE.,
,,,,,,,,,,,,UgyqEv5w1es_1kCRywl4AaABAg.93KnAxOHvzh93OL1xohq_q,FiddleStick's bessette,/channel/UCDLT5GUX6YzpWoOwxx54HLQ,https://yt3.ggpht.com/a/AGF-l7-SgLEKl7wCkGimsVJRgrz6pazsRQX4IL6IXA=s32-c-k-c0xffffffff-no-rj-mo,"THE GENERAL WAS RESPONSIBLE FOR MANY A THOUSAND'S OF AMERICANS DEATH'S,DOWN THRU THE YEARS ALL OVER THE GLOBE.",
,,,,,,,,,,,,UgyqEv5w1es_1kCRywl4AaABAg.93KnAxOHvzh93OTFRu5M_-,Angry White Goy GTKRWN 88,/channel/UC7sZXia1P9iOzlmce9iTXcQ,https://yt3.ggpht.com/a/AGF-l7_Y5MY7BOgU8z7BQzis_NJta1TQgHK2FdLCPQ=s32-c-k-c0xffffffff-no-rj-mo,@FiddleStick's bessette lies,
,,,,,,,,,,,,UgyqEv5w1es_1kCRywl4AaABAg.93KnAxOHvzh93RoNnFUAeW,Hayley Whitmore,/channel/UC2UNu2kegbTxVU8uW_lsSyQ,https://yt3.ggpht.com/a/AGF-l79v3tVwrtcWHrHl3MhLMwKcBQbrEd3fSQ5JkA=s32-c-k-c0xffffffff-no-rj-mo,@FiddleStick's bessette and English soldiers n terror attacks in London etc,
,,,,,,,,,,,,Ugxadp1Qth-B1xZUnUF4AaABAg.93KlupponOT93Os4QhHEzW,4kt Slatt,/channel/UCVYrpaWYEcBOAPomIVR2_rg,https://yt3.ggpht.com/a/AGF-l7_fFPCPj_QQVxud5tKT--ItWyNrzXzXiel77g=s32-c-k-c0xffffffff-no-rj-mo,I'm zooming to Mexico if I get a letter in the mail 😅,
,,,,,,,,,,,,Ugxadp1Qth-B1xZUnUF4AaABAg.93KlupponOT93Oy6V8HK0F,Justin Ball,/channel/UCNMMhDinVy4riwEF5A4RwIg,https://yt3.ggpht.com/a/AGF-l7-664TKB7u5wxBe__Lw-V5aYqIYkb2lipvjrw=s32-c-k-c0xffffffff-no-rj-mo,A draft is unlikely,
,,,,,,,,,,,,Ugxadp1Qth-B1xZUnUF4AaABAg.93KlupponOT93Ru6DFoLW6,Manuel Alejandro,/channel/UC0Vhajuh4A-dMPCd6KJbyrA,https://yt3.ggpht.com/a/AGF-l7_382ciCGaYY31SQXqx8ZoCfJhOJVKrv5QMTA=s32-c-k-c0xffffffff-no-rj-mo,4kt Slatt lol Best reply,
,,,,,,,,,,,,Ugy5DfY3PXuftWswmCZ4AaABAg.93KlqLtRFe793Mo0KzExEB,ShooMan,/channel/UC2RDzzJjD5XSO5QJIUbRWiQ,https://yt3.ggpht.com/a/AGF-l78Ic36ZkrjhoIgS4_kCoWdnTIewbllY7pli2w=s32-c-k-c0xffffffff-no-rj-mo,iran needs to be removed on the planet.. not the people. its goverment.. and about 20% of the people.. or whoever support people like braindead qassm,
,,,,,,,,,,,,Ugy5DfY3PXuftWswmCZ4AaABAg.93KlqLtRFe793NwGMfiVgc,Get Ass,/channel/UCtyJ2DY1w8zhSjQfjshxgpA,https://yt3.ggpht.com/a/AGF-l78D21s6P2NVgh59sCQkxFiE_22C1veCbTf2gg=s32-c-k-c0xffffffff-no-rj-mo,Saudi Arabia will help not that we need it but Saudi Arabia and Iran are close countries this will not and well for iran,
,,,,,,,,,,,,Ugy5DfY3PXuftWswmCZ4AaABAg.93KlqLtRFe793NxqC7x4Tf,Flame zodiac,/channel/UCxy3nPRTFo0PqA8XwUSNUWg,https://yt3.ggpht.com/a/AGF-l7_i5Gca62BtvJVGxmUmM8Nqp7E6o1sniMbBSA=s32-c-k-c0xffffffff-no-rj-mo,Yay I'm not one of them haha,
,,,,,,,,,,,,Ugy5DfY3PXuftWswmCZ4AaABAg.93KlqLtRFe793O4Ejp-1wR,Ryan Charles,/channel/UCFy0AHKO8Sez8Jui0sAD91Q,https://yt3.ggpht.com/a/AGF-l7-b8Q2MbIkJhT8Yixzu4DbE0B3LsMUJnHBHJA=s32-c-k-c0xffffffff-no-rj-mo,Iran has never won a war,
,,,,,,,,,,,,UgwiqdWrnHX-AeX0jgN4AaABAg.93KlCZ5BZtV93MFDTdGKpH,Denis Cabana,/channel/UCrB-pUm2FEDzREU5wd1uPdg,https://yt3.ggpht.com/a/AGF-l79Otd-MFH-lPc0A5Nt3uv0G482Nz4F_vNQGFg=s32-c-k-c0xffffffff-no-rj-mo,ibra dkp Should not have joined Satan’s army.,
,,,,,,,,,,,,UgwiqdWrnHX-AeX0jgN4AaABAg.93KlCZ5BZtV93MGnGW-JG5,ibra dkp,/channel/UC1Q-9zRx4kN7gZ-evhmIifA,https://yt3.ggpht.com/a/AGF-l78cuf7AI4qcp1y8fbp16NiA297OjnPDhGOE_A=s32-c-k-c0xffffffff-no-rj-mo,"@Denis Cabana but they dont know. They are doing it for benefits ( college , funds ,healthcare)...really sad... can't blame them. Peace and love in the world",
,,,,,,,,,,,,UgwrENyKRJ531KQqsRZ4AaABAg.93KlBouNowE93Kz41DUg09,Osvaldo Rivas,/channel/UCQdkZsVn8aMDvxKPGy2FElQ,https://yt3.ggpht.com/a/AGF-l79om9Qm8tv49fxX-Zp3w5ZsBHPqgTOG4-q-Jw=s32-c-k-c0xffffffff-no-rj-mo,Truthful4ever hiding in a bunker lol,
,,,,,,,,,,,,UgwrENyKRJ531KQqsRZ4AaABAg.93KlBouNowE93Kzf-mA_5Z,Suzy Qualcast,/channel/UCoxxG72T4zOnYY1OJai6qQg,https://yt3.ggpht.com/a/AGF-l7954zhUtfixxe7vmeCtJUveiRkQlKnNNzQEpQ=s32-c-k-c0xffffffff-no-rj-mo,"Watching Pa's back, or a shoulder each, mebbe.",
,,,,,,,,,,,,UgwrENyKRJ531KQqsRZ4AaABAg.93KlBouNowE93L-P9KOPR2,xxdummyfreshful,/channel/UCQFTgPzlLMi7ry2B4lL-eBg,https://yt3.ggpht.com/a/AGF-l793Plssqddq_EbKZfejCNAjtw4UOnW05qA3pw=s32-c-k-c0xffffffff-no-rj-mo,Truthful4ever did you say the same thing as Obama that waist of space for eight years!,
,,,,,,,,,,,,UgwrENyKRJ531KQqsRZ4AaABAg.93KlBouNowE93L5Q2rGTBw,nettoyage de la maison,/channel/UCKFG-Y_jY-sU-q-CLI-4kTA,https://yt3.ggpht.com/a/AGF-l7_SDYOuZxWCk8rQoYbA1WKM3lFII_Py0mdibA=s32-c-k-c0xffffffff-no-rj-mo,xxdummyfreshful \n\nThey both suck.,
